"sum","classification","validate","zeroes","norm","min","max","q1","q3","iqr","mean","med","std","range","skew","kurtosis","aboveMeanCount","entropy","zeros.log","norm.log","min.log","max.log","q1.log","q3.log","med.log","std.log","range.log","skew.log","kurtosis.log","aboveMeanCount.log","contourAvgLength","contourCountLSD","contourLengthLSD","contourAvgLengthLSD"
207135359.800806,"high",0,24830,8036315.6953125,-263.893615722656,51773.83203125,0,2563.76348876953,-2563.76348876953,3745.93749639767,0.0445152707397938,8236.25211501699,52037.7256469727,2.64008870891797,6.4288469626581,11694,9.40538161030543,10.1198078785022,15.8994812892763,NA,10.8546401274627,-2.30258509299405,7.8492315707163,-3.1119229859848,9.01630067902168,10.8597242277316,0.970812518456562,1.86079520065443,9.36683116873562,62.94444444,200,1035452,5177.26
207135359.800806,"high",0,24830,8036315.6953125,-263.893615722656,51773.83203125,0,2563.76348876953,-2563.76348876953,3745.93749639767,0.0445152707397938,8236.25211501699,52037.7256469727,2.64008870891797,6.4288469626581,11694,9.40538161030543,10.1198078785022,15.8994812892763,NA,10.8546401274627,-2.30258509299405,7.8492315707163,-3.1119229859848,9.01630067902168,10.8597242277316,0.970812518456562,1.86079520065443,9.36683116873562,62.94444444,200,1035452,5177.26
207135359.800806,"high",0,24830,8036315.6953125,-263.893615722656,51773.83203125,0,2563.76348876953,-2563.76348876953,3745.93749639767,0.0445152707397938,8236.25211501699,52037.7256469727,2.64008870891797,6.4288469626581,11694,9.40538161030543,10.1198078785022,15.8994812892763,NA,10.8546401274627,-2.30258509299405,7.8492315707163,-3.1119229859848,9.01630067902168,10.8597242277316,0.970812518456562,1.86079520065443,9.36683116873562,62.94444444,200,1035452,5177.26
207135359.800806,"high",0,24830,8036315.6953125,-263.893615722656,51773.83203125,0,2563.76348876953,-2563.76348876953,3745.93749639767,0.0445152707397938,8236.25211501699,52037.7256469727,2.64008870891797,6.4288469626581,11694,9.40538161030543,10.1198078785022,15.8994812892763,NA,10.8546401274627,-2.30258509299405,7.8492315707163,-3.1119229859848,9.01630067902168,10.8597242277316,0.970812518456562,1.86079520065443,9.36683116873562,62.94444444,200,1035452,5177.26
207135359.800806,"high",0,24830,8036315.6953125,-263.893615722656,51773.83203125,0,2563.76348876953,-2563.76348876953,3745.93749639767,0.0445152707397938,8236.25211501699,52037.7256469727,2.64008870891797,6.4288469626581,11694,9.40538161030543,10.1198078785022,15.8994812892763,NA,10.8546401274627,-2.30258509299405,7.8492315707163,-3.1119229859848,9.01630067902168,10.8597242277316,0.970812518456562,1.86079520065443,9.36683116873562,62.94444444,200,1035452,5177.26
207135359.800806,"high",0,24830,8036315.6953125,-263.893615722656,51773.83203125,0,2563.76348876953,-2563.76348876953,3745.93749639767,0.0445152707397938,8236.25211501699,52037.7256469727,2.64008870891797,6.4288469626581,11694,9.40538161030543,10.1198078785022,15.8994812892763,NA,10.8546401274627,-2.30258509299405,7.8492315707163,-3.1119229859848,9.01630067902168,10.8597242277316,0.970812518456562,1.86079520065443,9.36683116873562,62.94444444,200,1035452,5177.26
207135359.800806,"high",0,24830,8036315.6953125,-263.893615722656,51773.83203125,0,2563.76348876953,-2563.76348876953,3745.93749639767,0.0445152707397938,8236.25211501699,52037.7256469727,2.64008870891797,6.4288469626581,11694,9.40538161030543,10.1198078785022,15.8994812892763,NA,10.8546401274627,-2.30258509299405,7.8492315707163,-3.1119229859848,9.01630067902168,10.8597242277316,0.970812518456562,1.86079520065443,9.36683116873562,62.94444444,200,1035452,5177.26
207135359.800806,"high",0,24830,8036315.6953125,-263.893615722656,51773.83203125,0,2563.76348876953,-2563.76348876953,3745.93749639767,0.0445152707397938,8236.25211501699,52037.7256469727,2.64008870891797,6.4288469626581,11694,9.40538161030543,10.1198078785022,15.8994812892763,NA,10.8546401274627,-2.30258509299405,7.8492315707163,-3.1119229859848,9.01630067902168,10.8597242277316,0.970812518456562,1.86079520065443,9.36683116873562,62.94444444,200,1035452,5177.26
1.6745685376446e-05,"high",0,0,7.72061392888181e-07,5.32740821604176e-15,4.74276795614514e-08,4.36107076286999e-13,8.97031355445721e-11,-8.92670284682851e-11,3.02837192137695e-10,3.5246873779024e-12,1.54020881719557e-09,4.74276742340432e-08,13.3934264377769,257.097672339888,7873,8.55228548291686,-2.30258509299405,-14.074201765617,-32.8659115384041,-16.8640598216893,-28.4608885938992,-23.1345153915709,-26.3712293707171,-20.2913478341316,-16.8640599340163,2.59476402224581,5.54945606071039,8.97119446318447,35.37931034,29,17739,611.6896552
1.42335965242788e-05,"high",0,0,5.69566039014448e-07,1.93367076297963e-15,5.42402354142268e-08,4.28393662232386e-13,9.01937378949835e-11,-8.97653442327511e-11,2.57407344550759e-10,3.7802857632413e-12,1.33569774744205e-09,5.42402334805561e-08,16.1059524799436,374.55232641243,8704,8.627906462264,-2.30258509299405,-14.3783911011429,-33.8793562486798,-16.7298428530909,-28.4787338504886,-23.1290611159376,-26.3012215104134,-20.433812024372,-16.729842888741,2.77918892291225,5.92573151659455,9.07153796909572,35.10714286,19,9135,480.7894737
1.66092274045018e-05,"high",0,0,5.62814763485804e-07,3.99828392575884e-15,5.2810960937677e-08,3.22259871511545e-13,8.80765842203868e-11,-8.77543243488752e-11,3.00369419207571e-10,4.68453336018027e-12,1.55225299130456e-09,5.28109569393931e-08,15.0405548629959,317.889890243932,7995,8.59170372974105,-2.30258509299405,-14.3903152798438,-33.1529111444059,-16.7565470742621,-28.7634181204759,-23.1528144046886,-26.0867548081486,-20.2835584186089,-16.7565471499715,2.71075021032761,5.76170506572479,8.98657162526805,42.24,20,10531,526.55
1.30230547442062e-05,"high",0,0,3.55829060584567e-07,3.02249011206062e-15,2.72930282818606e-08,4.19037912279419e-13,1.02208188093589e-10,-1.01789150181309e-10,2.35515312937756e-10,5.51730514573856e-12,9.15897465920097e-10,2.72930252593705e-08,10.8761625595146,179.270466891147,9528,8.96154483449947,-2.30258509299405,-14.8488153883087,-33.4326953628532,-17.4166345416599,-28.5008149963148,-23.0040093230357,-25.9231315730829,-20.8111166942883,-17.4166346524021,2.38657347328547,5.18889565366536,9.16199011103514,36.30434783,40,37588,939.7
1.52408360939257e-05,"high",0,0,4.18057382110316e-07,4.00706257522418e-15,3.3590019654639e-08,6.38524999476038e-13,1.13900416875978e-10,-1.13261891876502e-10,2.75622759221747e-10,6.26825804803111e-12,9.97931039339118e-10,3.35900156475765e-08,9.54291902799631,156.410437552437,9619,9.00085324668635,-2.30258509299405,-14.6876471360675,-33.1507179469014,-17.2090368481887,-28.0796155667574,-22.8956965854647,-25.7955226231643,-20.7253369408631,-17.209036967482,2.25579941643593,5.05248356215322,9.17149558815261,35.91428571,36,30103,836.1944444
1.66270309122807e-05,"high",0,0,4.01120536394788e-07,1.97268997096961e-15,4.33612932226879e-08,8.08596286173795e-13,1.35960603886431e-10,-1.35152007600258e-10,3.0069138657915e-10,1.03373746195012e-11,1.14438945171158e-09,4.33612912499979e-08,13.2526534917532,285.651360311217,10399,9.0550155150819,-2.30258509299405,-14.7290038652946,-33.8593783160665,-16.9536986550133,-27.8434766306235,-22.7186559494627,-25.2952551843583,-20.5883945721041,-16.9536987005076,2.58419779591071,5.65477204731988,9.24946492666023,40.80645161,25,13288,531.52
2.25169740141879e-05,"high",0,0,5.19439379568522e-07,1.22737435161489e-15,3.61148266847522e-08,1.06030706133534e-12,1.92152425915193e-10,-1.91092118853858e-10,4.07208008069082e-10,1.42892468690814e-11,1.41259160998949e-09,3.61148254573778e-08,9.38504915642609,134.489882000349,10347,9.09224972132582,-2.30258509299405,-14.4705157231707,-34.3338991806733,-17.1365623444375,-27.5724625692488,-22.3727321738858,-24.9715138287289,-20.3778397983813,-17.1365623784228,2.23911790778992,4.90148896944902,9.24445190160495,42.725,36,30205,839.0277778
2.93436755247475e-05,"high",0,0,9.13444115816344e-07,3.83004158309398e-15,7.43804875469323e-08,6.46644088102277e-13,3.11038701739097e-10,-3.10392057650995e-10,5.30665428326597e-10,2.48006563202674e-11,1.94465926219229e-09,7.43804837168907e-08,10.3881721194027,166.437002361045,10627,9.09439327970808,-2.30258509299405,-13.9060436388986,-33.1959007345724,-16.4140721936588,-28.0669803474367,-21.8911037686007,-24.4201509985809,-20.0581790617565,-16.4140722451513,2.34066786272395,5.11461687362478,9.2711532113727,40.1,23,15339,666.9130435
2.48689320671753e-05,"high",0,0,8.46041021286721e-07,4.12210743715321e-15,1.35159169190047e-07,5.85875044225442e-13,2.33891510326156e-10,-2.33305635281931e-10,4.49741971700942e-10,1.95500421407147e-11,2.0607121393766e-09,1.35159165067939e-07,20.5921198230767,785.893700365019,10188,8.95159016765407,-2.30258509299405,-13.9826979899971,-33.1224118484557,-15.8168127219818,-28.1656698631817,-22.1761637391658,-24.6580436739642,-20.0002142151585,-15.81681275248,3.02490846975082,6.6668215420174,9.22896583609935,38.0625,10,4308,430.8
1.77227153467805e-05,"high",0,0,7.73566218573683e-07,1.1917994972258e-14,1.23370398341649e-07,6.23461785670409e-13,1.37323066112804e-10,-1.36699604327134e-10,3.20506281589636e-10,1.17838351923472e-11,1.65169706522282e-09,1.23370386423654e-07,35.6419142082406,2107.96464864174,9620,8.88985147056396,-2.30258509299405,-14.0722545615818,-32.0607269544472,-15.908074638031,-28.1034889216923,-22.7086848193564,-25.1642924225799,-20.2214625532253,-15.9080747346344,3.5735223107069,7.65347813942658,9.17159954365975,34.65714286,9,3922,435.7777778
0.000863932094650848,"high",0,16808,2.21708930566359e-05,0,2.32506096153884e-07,0,1.61245523599973e-08,-1.61245523599973e-08,1.5623771966342e-08,2.16780293715857e-09,2.89734708308072e-08,2.32506096153884e-07,2.72314871624048,8.60139578417411,14079,9.75149777297057,9.72961024252484,-10.7167302529355,-2.30258509299405,-15.274349392246,-2.30258509299405,-17.9429227352702,-19.9495516536449,-17.3568852245815,-15.274349392246,1.00178882705173,2.15192449057552,9.55243960446253,52.19230769,183,841346,4597.519126
0.00087936218432442,"high",0,17141,2.11964856731972e-05,0,2.07059898116313e-07,0,1.74284235932021e-08,-1.74284235932021e-08,1.59028172801725e-08,2.8026132525838e-09,2.78504591820398e-08,2.07059898116313e-07,2.44445962657204,6.34477079749266,14463,9.8203726298558,9.74922853350706,-10.7616751601599,-2.30258509299405,-15.3902577226577,-2.30258509299405,-17.8651634236617,-19.6927135505289,-17.3964163830236,-15.3902577226577,0.89382408687319,1.84763097718728,9.57934894307373,45.71428571,183,819515,4478.224044
0.000866601902318009,"high",0,14884,2.13893496225914e-05,0,2.27735924340777e-07,0,1.65280100716814e-08,-1.65280100716814e-08,1.56720540783783e-08,3.94990062879685e-09,2.71897058433145e-08,2.27735924340777e-07,2.52919365094743,6.76489256865806,14370,9.86315252519139,9.60804208946651,-10.7526174410082,-2.30258509299405,-15.2950791058303,-2.30258509299405,-17.9182093151985,-19.3495754156164,-17.420427396922,-15.2950791058303,0.927900536898457,1.91174638103222,9.57289797907307,45.82758621,172,685162,3983.5
0.000877196324595466,"high",0,15165,2.59370571757955e-05,0,2.20020453411962e-07,0,1.80217645251446e-08,-1.80217645251446e-08,1.58636488099585e-08,4.86472750971245e-09,2.63563847900925e-08,2.20020453411962e-07,2.50382949193784,6.75021382904661,15295,9.92798212230607,9.62674542012268,-10.5598378328595,-2.30258509299405,-15.3295453248611,-2.30258509299405,-17.8316856691858,-19.1412551332137,-17.4515552842863,-15.3295453248611,0.917821356645307,1.90957418275997,9.635281256585,44.04,204,893729,4381.02451
0.000896525867879094,"high",0,14842,2.48936161195701e-05,0,2.75028014584677e-07,0,1.88983491078432e-08,-1.88983491078432e-08,1.6213213756494e-08,4.76969863605348e-09,2.72556050584156e-08,2.75028014584677e-07,2.75755839899027,9.2897679421627,15555,9.92605995297341,9.60521627853008,-10.6008991681049,-2.30258509299405,-15.1063928732514,-2.30258509299405,-17.7841912674873,-19.1609827130665,-17.4180066467714,-15.1063928732514,1.0143456501589,2.22891357319866,9.65213740933174,44.06896552,189,833059,4407.719577
0.000926826175071428,"high",0,14755,2.9078065828303e-05,0,3.01340890018764e-07,0,2.06727461815603e-08,-2.06727461815603e-08,1.67611793813554e-08,5.36652100535662e-09,2.83464852217289e-08,3.01340890018764e-07,2.91475217481811,10.7378299007569,16759,9.93111574484361,9.59933728737704,-10.4455264196051,-2.30258509299405,-15.0150236880409,-2.30258509299405,-17.6944496137535,-19.0430859958515,-17.3787627925281,-15.0150236880409,1.06978479897323,2.37377301100667,9.72669070638487,51.94117647,141,502424,3563.29078
0.000957012277712007,"high",0,14209,2.88124827680959e-05,0,2.79190118135375e-07,0,1.96674498909033e-08,-1.96674498909033e-08,1.7307079675058e-08,5.44009126635103e-09,2.92649113381544e-08,2.79190118135375e-07,2.75075483689186,8.93747386617234,15568,9.92510838136029,9.56163084563808,-10.454701835278,-2.30258509299405,-15.0913728601825,-2.30258509299405,-17.7443008575406,-19.0294699993165,-17.3468766038284,-15.0913728601825,1.01187536015654,2.19025298395122,9.65297280442579,46.14285714,166,613424,3695.325301
0.000907739850976269,"high",0,13678,3.29044750418082e-05,0,2.65650811570595e-07,4.4305374383578e-15,1.76953731667595e-08,-1.76953687362221e-08,1.64160129299817e-08,4.66200233972813e-09,2.97619248306322e-08,2.65650811570595e-07,3.01366492532622,10.435593019362,14799,9.85724451223501,9.52354398165804,-10.3219018899349,-2.30258509299405,-15.1410831290171,-33.0502555002983,-17.8499626345463,-19.1838207944608,-17.3300359506244,-15.1410831290171,1.1031569212724,2.34522236875264,9.60231488990185,43.5625,146,510172,3494.328767
0.000846272612114378,"high",0,12605,2.87180006235607e-05,0,2.55719044162106e-07,2.13562843624782e-11,1.42153044890847e-08,-1.41939482047222e-08,1.53044092179249e-08,4.33712310510259e-09,2.83074901869001e-08,2.55719044162106e-07,2.98415915354069,10.1502336001722,13077,9.8346151397969,9.44184883962202,-10.4579864323789,-2.30258509299405,-15.1791864788849,-24.5696750700356,-18.0689466718066,-19.2560545876441,-17.3801393964012,-15.1791864788849,1.09331801655618,2.31749672001825,9.4786102409065,44.68181818,153,513089,3353.522876
0.000841276000160694,"high",0,13520,2.68554958626765e-05,0,2.45583123614779e-07,5.29272277589345e-13,1.32728601442977e-08,-1.32723308720201e-08,1.52140480353135e-08,3.65115881972855e-09,2.80847011019335e-08,2.45583123614779e-07,2.66487742061959,7.4750540772813,12835,9.79616923859356,9.51192534959696,-10.5250400703321,-2.30258509299405,-15.2196303579579,-28.2672733930289,-18.1375444772148,-19.4282212348825,-17.3880408536416,-15.2196303579579,0.980158060544794,2.01157135366949,9.45993109330524,41.95238095,169,584765,3460.147929
0.000231046087837798,"high",0,1226,6.76109089070565e-06,-7.96404586420136e-22,1.64882422382107e-07,2.95848830587481e-17,3.76272091262564e-09,-3.76272088304076e-09,4.17835083618702e-09,5.9029600733276e-14,8.91294630691147e-09,1.64882422382107e-07,4.18426689370966,31.3748367158421,12898,9.56047766664345,7.11151211649616,-11.9043263065641,NA,-15.6180332086835,-38.059268150493,-19.3981234942759,-30.4607373694744,-18.535760975948,-15.6180332086835,1.43133151385573,3.44600619316246,9.46482753957032,48.43636364,107,228149,2132.233645
0.000224403517684499,"high",0,1155,7.17295854979483e-06,-9.92837565629997e-22,1.22886959275093e-07,4.23480565716759e-17,5.18024623197277e-09,-5.18024618962472e-09,4.05822333775497e-09,6.07705380429539e-14,7.63367583957893e-09,1.22886959275094e-07,3.07902641756611,16.2535702957054,15609,9.6890118742651,7.05185562295589,-11.8451923594795,NA,-15.912000934425,-37.7006091435366,-19.0784132466749,-30.4316712950433,-18.6906963462471,-15.912000934425,1.1246134488231,2.78831259514788,9.65560294995841,52.31372549,133,353408,2657.203008
0.000235015672417426,"high",0,786,7.38555763568627e-06,-7.84595654213339e-22,1.26469231531701e-07,7.05300512377014e-17,4.60042004490901e-09,-4.60041997437896e-09,4.2501387517619e-09,7.65730828625275e-14,7.98944942896028e-09,1.26469231531701e-07,3.07900201957163,15.5062105550585,14412,9.70586714693714,6.66695679242921,-11.8159841355985,NA,-15.8832667873622,-37.1904927962062,-19.1971182235096,-30.2005307785806,-18.6451439870568,-15.8832667873622,1.12460552486018,2.74124062464553,9.57581647186798,54.11320755,134,382333,2853.231343
